"id","genre"
119584,"Metal"
95582,"Rock"
3830,"Country"
77670,"Metal"
31886,"Country"
276755,"Country"
151512,"Metal"
153114,"Country"
135973,"Rock"
60480,"Country"
232444,"Country"
166215,"Metal"
58401,"Country"
119551,"Metal"
311986,"Country"
302779,"Folk"
88426,"Rock"
173408,"Metal"
127739,"Metal"
345332,"Folk"
195334,"Rock"
34655,"Metal"
295608,"Country"
79602,"Metal"
351332,"Rock"
282816,"Folk"
174221,"Country"
225569,"Rock"
295595,"Metal"
222150,"Folk"
124844,"Rock"
287325,"Metal"
119971,"Rock"
32239,"Rock"
265902,"Folk"
160443,"Metal"
287954,"Rock"
14260,"Rock"
193491,"Folk"
163735,"Country"
341555,"Metal"
168773,"Metal"
18441,"Folk"
68115,"Country"
211529,"Rock"
182052,"Rock"
121357,"Rock"
264023,"Folk"
192806,"Rock"
62813,"Rock"
14883,"Rock"
91799,"Metal"
164613,"Rock"
168211,"Metal"
312012,"Country"
95191,"Country"
6560,"Metal"
79017,"Metal"
316621,"Rock"
187579,"Rock"
340986,"Rock"
196276,"Rock"
188291,"Metal"
221302,"Metal"
130186,"Folk"
28233,"Rock"
216868,"Country"
31430,"Country"
188831,"Metal"
251561,"Rock"
237750,"Rock"
330849,"Metal"
326372,"Country"
116277,"Metal"
119577,"Metal"
91041,"Rock"
201834,"Rock"
226388,"Metal"
314453,"Metal"
265610,"Metal"
362064,"Country"
234942,"Metal"
311950,"Country"
293109,"Rock"
145404,"Folk"
294411,"Metal"
333897,"Folk"
166247,"Metal"
142297,"Rock"
80593,"Metal"
301130,"Country"
18502,"Folk"
60488,"Country"
174349,"Metal"
89361,"Folk"
198136,"Rock"
136241,"Rock"
262710,"Metal"
246629,"Rock"
146467,"Country"
263111,"Country"
182765,"Rock"
355247,"Rock"
147382,"Rock"
7885,"Folk"
174039,"Rock"
263122,"Country"
8452,"Metal"
344073,"Rock"
207789,"Rock"
167264,"Metal"
1722,"Folk"
68043,"Country"
328947,"Rock"
227757,"Rock"
345951,"Folk"
48251,"Metal"
116748,"Folk"
233274,"Rock"
26874,"Rock"
76974,"Rock"
16753,"Folk"
17331,"Metal"
326416,"Country"
49461,"Metal"
150415,"Rock"
289380,"Country"
82018,"Metal"
46801,"Country"
350641,"Rock"
162237,"Metal"
131147,"Country"
46757,"Country"
128760,"Metal"
222180,"Country"
2606,"Metal"
347329,"Country"
27181,"Metal"
235215,"Rock"
164466,"Metal"
196565,"Country"
218065,"Country"
247486,"Rock"
229755,"Metal"
288972,"Metal"
358258,"Country"
180967,"Metal"
222147,"Folk"
168908,"Rock"
223038,"Folk"
154218,"Rock"
199358,"Country"
278289,"Metal"
66705,"Folk"
215046,"Country"
91195,"Country"
318601,"Country"
129762,"Country"
308145,"Metal"
255044,"Metal"
324680,"Metal"
129587,"Country"
183597,"Country"
339386,"Folk"
93033,"Rock"
271621,"Country"
351908,"Metal"
145357,"Rock"
316211,"Country"
277828,"Metal"
330655,"Rock"
325860,"Metal"
318420,"Country"
140544,"Metal"
329188,"Rock"
259106,"Country"
63731,"Country"
217810,"Folk"
362090,"Country"
83228,"Metal"
103100,"Folk"
354669,"Rock"
84704,"Rock"
76247,"Rock"
96581,"Rock"
333511,"Country"
326432,"Country"
129977,"Country"
44594,"Rock"
129971,"Country"
196379,"Country"
220331,"Rock"
87164,"Country"
181774,"Country"
27748,"Metal"
95069,"Country"
344493,"Metal"
67838,"Country"
61319,"Metal"
333466,"Country"
131213,"Country"
75741,"Rock"
40439,"Country"
18941,"Rock"
187644,"Rock"
271085,"Rock"
218411,"Folk"
141388,"Rock"
216792,"Country"
225542,"Rock"
163750,"Country"
36524,"Rock"
253829,"Metal"
297825,"Metal"
110234,"Rock"
23660,"Rock"
173761,"Metal"
8015,"Metal"
63664,"Country"
293374,"Rock"
183670,"Country"
289222,"Metal"
347157,"Country"
43477,"Metal"
16693,"Folk"
174201,"Country"
280011,"Folk"
125755,"Folk"
51706,"Metal"
267622,"Rock"
251951,"Metal"
236775,"Country"
296770,"Rock"
63773,"Folk"
61073,"Folk"
205587,"Rock"
4621,"Rock"
93061,"Rock"
280699,"Rock"
57736,"Country"
89723,"Rock"
265978,"Metal"
40409,"Country"
41765,"Rock"
337934,"Rock"
321588,"Rock"
60848,"Rock"
299452,"Metal"
261543,"Metal"
326573,"Country"
27693,"Rock"
190528,"Rock"
193095,"Metal"
93250,"Country"
91146,"Country"
46746,"Country"
154536,"Rock"
288624,"Folk"
296999,"Country"
18938,"Rock"
97153,"Country"
33334,"Metal"
130043,"Country"
80519,"Metal"
26475,"Metal"
150957,"Rock"
280451,"Metal"
336316,"Metal"
198027,"Metal"
196024,"Country"
318677,"Country"
217766,"Folk"
193883,"Folk"
333891,"Folk"
326489,"Country"
183639,"Country"
267930,"Country"
236350,"Rock"
29837,"Country"
28631,"Folk"
68678,"Country"
25634,"Rock"
339675,"Metal"
345320,"Folk"
46567,"Country"
334069,"Country"
68910,"Rock"
151867,"Rock"
273036,"Metal"
9621,"Metal"
230737,"Rock"
42325,"Rock"
176379,"Country"
333467,"Country"
149299,"Rock"
313716,"Metal"
142846,"Metal"
280806,"Metal"
25435,"Rock"
120162,"Folk"
7899,"Folk"
211966,"Rock"
7616,"Metal"
255085,"Metal"
138967,"Country"
265567,"Metal"
197591,"Metal"
347241,"Country"
91198,"Country"
138212,"Metal"
113246,"Metal"
113527,"Rock"
81811,"Metal"
173376,"Country"
63704,"Country"
125856,"Metal"
325690,"Country"
154109,"Country"
31414,"Country"
308726,"Folk"
140974,"Country"
163294,"Rock"
271386,"Country"
5074,"Metal"
246048,"Metal"
101470,"Rock"
156600,"Country"
311930,"Country"
162059,"Rock"
325131,"Metal"
318617,"Country"
83435,"Folk"
213018,"Metal"
280184,"Rock"
114160,"Country"
271901,"Metal"
745,"Rock"
159820,"Country"
122838,"Metal"
224279,"Rock"
218438,"Folk"
215159,"Metal"
230945,"Rock"
137747,"Metal"
28597,"Folk"
257747,"Rock"
311814,"Metal"
37489,"Metal"
126505,"Metal"
195475,"Metal"
193311,"Rock"
62120,"Metal"
18535,"Folk"
203790,"Rock"
14278,"Rock"
328460,"Rock"
301226,"Metal"
216807,"Country"
171125,"Country"
148262,"Metal"
288654,"Folk"
129691,"Country"
103086,"Folk"
169074,"Rock"
86637,"Rock"
89339,"Folk"
260694,"Country"
271951,"Metal"
262749,"Metal"
167037,"Folk"
244551,"Rock"
191407,"Metal"
9626,"Metal"
204410,"Rock"
115772,"Country"
31276,"Country"
292626,"Rock"
16714,"Folk"
286625,"Metal"
43680,"Metal"
50311,"Rock"
187408,"Country"
340669,"Rock"
125758,"Folk"
191392,"Metal"
328515,"Rock"
205305,"Metal"
311790,"Metal"
1390,"Country"
126495,"Metal"
251991,"Metal"
325488,"Country"
315001,"Metal"
216818,"Country"
235854,"Rock"
93457,"Country"
200264,"Rock"
58173,"Folk"
168768,"Metal"
58124,"Folk"
31941,"Country"
176180,"Country"
58118,"Folk"
265555,"Metal"
141604,"Country"
309864,"Rock"
331627,"Folk"
17037,"Metal"
265596,"Metal"
63672,"Country"
135013,"Metal"
228386,"Rock"
216483,"Metal"
93307,"Country"
137857,"Metal"
274539,"Rock"
155883,"Metal"
250992,"Metal"
314920,"Rock"
120150,"Folk"
332171,"Rock"
139221,"Country"
142671,"Country"
118399,"Metal"
310369,"Metal"
56916,"Metal"
353985,"Rock"
283974,"Rock"
277076,"Metal"
357687,"Metal"
345653,"Country"
253285,"Rock"
144622,"Metal"
106413,"Folk"
200448,"Country"
93230,"Country"
105581,"Country"
263873,"Rock"
262719,"Metal"
346513,"Folk"
263811,"Rock"
152752,"Folk"
80505,"Metal"
41231,"Metal"
188747,"Country"
333893,"Folk"
68702,"Country"
288636,"Folk"
153407,"Metal"
283334,"Rock"
352326,"Rock"
38083,"Metal"
31409,"Country"
352184,"Folk"
120161,"Folk"
304916,"Country"
276931,"Metal"
157694,"Country"
147284,"Metal"
86866,"Folk"
123035,"Metal"
86199,"Rock"
225370,"Rock"
223040,"Folk"
1412,"Country"
189661,"Metal"
68711,"Country"
57932,"Metal"
335749,"Rock"
185087,"Metal"
134183,"Country"
252765,"Country"
352183,"Folk"
129896,"Country"
209100,"Rock"
130075,"Country"
225368,"Rock"
344428,"Metal"
67992,"Country"
295265,"Metal"
261020,"Rock"
292776,"Rock"
72876,"Rock"
289642,"Rock"
32044,"Country"
297901,"Metal"
144195,"Country"
34700,"Rock"
61060,"Folk"
310281,"Rock"
9483,"Metal"
218480,"Folk"
127784,"Folk"
90440,"Rock"
46667,"Country"
331647,"Folk"
189386,"Rock"
352631,"Rock"
308159,"Metal"
104961,"Country"
95204,"Country"
58092,"Folk"
176511,"Country"
60037,"Country"
311666,"Country"
118114,"Folk"
31419,"Country"
358266,"Country"
111671,"Rock"
288607,"Metal"
199370,"Country"
191640,"Metal"
142684,"Country"
252926,"Country"
318620,"Country"
17157,"Metal"
68172,"Country"
30869,"Rock"
31551,"Country"
290853,"Rock"
311887,"Country"
134337,"Metal"
28658,"Folk"
12450,"Country"
260760,"Country"
10629,"Metal"
56628,"Metal"
7875,"Folk"
287552,"Folk"
302808,"Folk"
18509,"Folk"
190804,"Rock"
254997,"Metal"
104642,"Metal"
27774,"Metal"
246047,"Metal"
23022,"Metal"
277211,"Folk"
7316,"Metal"
312661,"Rock"
229918,"Rock"
233414,"Metal"
39973,"Metal"
194409,"Metal"
189459,"Folk"
51252,"Country"
148946,"Rock"
251494,"Country"
266020,"Metal"
336336,"Metal"
243285,"Rock"
291842,"Rock"
83428,"Folk"
86862,"Folk"
58121,"Folk"
234017,"Folk"
218413,"Folk"
349317,"Metal"
31915,"Country"
90051,"Metal"
130182,"Folk"
59586,"Folk"
199955,"Country"
268400,"Rock"
302819,"Folk"
31266,"Country"
289158,"Country"
177170,"Country"
40225,"Country"
168877,"Metal"
109041,"Rock"
176960,"Folk"
358445,"Rock"
76699,"Country"
159690,"Country"
302798,"Folk"
308753,"Metal"
125203,"Rock"
139551,"Country"
331634,"Folk"
315287,"Country"
264795,"Rock"
362068,"Country"
245639,"Country"
129474,"Country"
153145,"Rock"
66629,"Rock"
58158,"Folk"
35185,"Rock"
221725,"Rock"
254084,"Metal"
333506,"Country"
265540,"Metal"
82588,"Rock"
235681,"Metal"
116750,"Folk"
25545,"Folk"
311931,"Country"
21220,"Metal"
39643,"Rock"
87221,"Country"
129659,"Country"
293866,"Country"
69501,"Rock"
53968,"Country"
174654,"Folk"
166259,"Metal"
155121,"Country"
129383,"Country"
62348,"Rock"
249134,"Rock"
167766,"Metal"
350594,"Rock"
234038,"Folk"
103559,"Folk"
225765,"Rock"
301063,"Rock"
193809,"Folk"
308151,"Metal"
246870,"Metal"
169742,"Metal"
6306,"Metal"
139074,"Country"
345068,"Metal"
157560,"Country"
114797,"Rock"
313838,"Rock"
282401,"Rock"
336271,"Metal"
18026,"Country"
66700,"Folk"
176274,"Country"
262643,"Metal"
345950,"Folk"
113409,"Metal"
265607,"Metal"
150411,"Rock"
245673,"Country"
71134,"Metal"
55136,"Metal"
154113,"Country"
223096,"Country"
344435,"Metal"
51304,"Rock"
27434,"Rock"
209894,"Folk"
176330,"Country"
17066,"Folk"
326540,"Country"
339215,"Rock"
22579,"Rock"
190363,"Rock"
88040,"Metal"
252323,"Country"
3356,"Rock"
271114,"Metal"
310799,"Metal"
329632,"Metal"
69367,"Rock"
276910,"Metal"
276842,"Rock"
260025,"Metal"
319350,"Rock"
183662,"Country"
120158,"Folk"
42346,"Rock"
69297,"Rock"
154799,"Metal"
225841,"Metal"
70466,"Rock"
31195,"Country"
333630,"Country"
308732,"Folk"
3869,"Country"
233558,"Metal"
172296,"Rock"
5280,"Rock"
201974,"Rock"
216748,"Country"
350751,"Metal"
149792,"Metal"
241468,"Metal"
179075,"Metal"
276877,"Folk"
218504,"Country"
151648,"Rock"
249807,"Rock"
269337,"Metal"
21526,"Metal"
98312,"Rock"
221809,"Metal"
187425,"Country"
196370,"Country"
46705,"Country"
89409,"Metal"
332294,"Rock"
174220,"Country"
251913,"Rock"
68302,"Country"
18461,"Folk"
276709,"Country"
104786,"Country"
1729,"Folk"
44357,"Rock"
298278,"Folk"
90933,"Rock"
287575,"Folk"
137735,"Metal"
73349,"Country"
251477,"Country"
341241,"Rock"
58142,"Folk"
78003,"Rock"
211763,"Country"
283819,"Country"
326408,"Country"
160472,"Folk"
199393,"Rock"
345633,"Country"
40384,"Country"
31242,"Country"
310365,"Metal"
54037,"Country"
320808,"Rock"
331584,"Metal"
220110,"Rock"
97546,"Rock"
265773,"Rock"
205501,"Rock"
184952,"Rock"
18475,"Folk"
299352,"Rock"
40279,"Country"
115323,"Rock"
239753,"Rock"
288625,"Folk"
8130,"Rock"
173566,"Metal"
113450,"Rock"
93281,"Country"
102318,"Rock"
200529,"Metal"
349052,"Rock"
193869,"Folk"
173064,"Metal"
164054,"Metal"
82034,"Rock"
217745,"Folk"
63553,"Rock"
150025,"Metal"
243171,"Country"
54115,"Folk"
159789,"Country"
208020,"Metal"
173750,"Metal"
218484,"Folk"
255560,"Rock"
194199,"Country"
93409,"Country"
334670,"Folk"
227486,"Folk"
28605,"Folk"
200437,"Country"
117854,"Rock"
241906,"Metal"
178782,"Metal"
10078,"Rock"
151142,"Metal"
208045,"Metal"
175250,"Rock"
250913,"Metal"
40374,"Country"
114706,"Metal"
85884,"Metal"
287636,"Country"
168226,"Metal"
131957,"Metal"
174550,"Metal"
83215,"Metal"
27787,"Metal"
80789,"Metal"
253686,"Metal"
280755,"Metal"
191121,"Rock"
217763,"Folk"
225540,"Rock"
331698,"Country"
7886,"Folk"
237650,"Rock"
122064,"Folk"
86859,"Folk"
88115,"Rock"
33574,"Rock"
46545,"Metal"
15319,"Rock"
46967,"Metal"
218399,"Folk"
298730,"Rock"
130189,"Folk"
154141,"Rock"
93327,"Country"
267365,"Country"
265947,"Folk"
230196,"Rock"
253941,"Metal"
173372,"Country"
295843,"Metal"
97720,"Metal"
240639,"Metal"
61299,"Metal"
216492,"Metal"
1736,"Folk"
325753,"Country"
10047,"Metal"
218272,"Metal"
311855,"Country"
275869,"Country"
42029,"Rock"
16700,"Folk"
345170,"Metal"
200007,"Country"
293745,"Metal"
298283,"Rock"
57144,"Country"
124886,"Rock"
33431,"Metal"
38050,"Metal"
310256,"Country"
70231,"Rock"
331104,"Rock"
144202,"Country"
83429,"Folk"
116805,"Rock"
45219,"Metal"
120138,"Folk"
58116,"Folk"
7853,"Folk"
250829,"Metal"
287269,"Metal"
339402,"Folk"
235985,"Rock"
58032,"Folk"
184703,"Rock"
130679,"Folk"
218365,"Folk"
144875,"Metal"
262732,"Metal"
294707,"Rock"
155344,"Rock"
218953,"Rock"
92530,"Country"
10409,"Folk"
129564,"Country"
31285,"Country"
240570,"Metal"
347324,"Country"
126874,"Metal"
159693,"Country"
68268,"Country"
52742,"Rock"
137824,"Metal"
251982,"Metal"
104953,"Country"
87184,"Country"
347136,"Country"
271471,"Country"
107013,"Country"
66260,"Rock"
344986,"Country"
193156,"Metal"
130667,"Folk"
20683,"Metal"
286529,"Country"
11352,"Rock"
2109,"Rock"
222142,"Folk"
176302,"Country"
160632,"Metal"
144924,"Metal"
123532,"Country"
109595,"Metal"
249691,"Rock"
183095,"Country"
314301,"Country"
118495,"Country"
128167,"Metal"
164294,"Rock"
240292,"Rock"
132337,"Rock"
139525,"Country"
40215,"Country"
279993,"Folk"
134681,"Metal"
54119,"Folk"
260761,"Country"
204681,"Country"
193533,"Country"
86453,"Metal"
218811,"Folk"
248807,"Rock"
2247,"Rock"
68240,"Country"
185104,"Metal"
127462,"Rock"
336583,"Rock"
216820,"Country"
92531,"Country"
192377,"Metal"
29599,"Country"
100868,"Metal"
292912,"Country"
304930,"Country"
173292,"Metal"
58210,"Folk"
134313,"Metal"
208033,"Metal"
139021,"Country"
103092,"Folk"
122077,"Folk"
188800,"Country"
11162,"Metal"
124867,"Rock"
269640,"Rock"
327432,"Rock"
109622,"Metal"
286611,"Metal"
318860,"Metal"
81690,"Metal"
57983,"Metal"
153394,"Metal"
215163,"Metal"
308299,"Metal"
127811,"Folk"
215073,"Metal"
352636,"Rock"
40561,"Metal"
326465,"Country"
124753,"Rock"
28652,"Folk"
102963,"Country"
95685,"Rock"
164454,"Metal"
95186,"Country"
308716,"Folk"
298275,"Folk"
40203,"Country"
141746,"Metal"
352259,"Rock"
44480,"Country"
211724,"Country"
333565,"Country"
345131,"Metal"
179699,"Rock"
58160,"Folk"
217794,"Folk"
291285,"Rock"
143922,"Rock"
123915,"Rock"
46695,"Country"
25534,"Folk"
89028,"Metal"
250730,"Metal"
189840,"Rock"
196458,"Country"
202245,"Metal"
258680,"Rock"
81099,"Country"
1718,"Folk"
174219,"Country"
225243,"Rock"
112058,"Country"
18525,"Folk"
143452,"Metal"
260488,"Rock"
116728,"Folk"
305215,"Country"
17166,"Metal"
251055,"Folk"
116569,"Rock"
97531,"Rock"
318468,"Country"
350592,"Rock"
193866,"Folk"
26939,"Rock"
277213,"Folk"
243629,"Country"
46726,"Country"
264828,"Country"
24702,"Rock"
79576,"Metal"
264600,"Folk"
6282,"Folk"
211785,"Country"
7627,"Metal"
202330,"Metal"
55887,"Metal"
129651,"Country"
200038,"Country"
226464,"Rock"
252331,"Country"
180240,"Rock"
1713,"Folk"
53264,"Metal"
31395,"Country"
262570,"Metal"
163775,"Rock"
180491,"Folk"
18564,"Folk"
234563,"Folk"
359455,"Folk"
356204,"Metal"
236736,"Metal"
218485,"Folk"
93433,"Country"
187798,"Metal"
228088,"Rock"
277239,"Metal"
46643,"Country"
68902,"Rock"
247625,"Rock"
218208,"Metal"
89737,"Rock"
40380,"Country"
183371,"Folk"
88378,"Rock"
67918,"Country"
362052,"Country"
280050,"Folk"
314152,"Rock"
148485,"Rock"
106430,"Folk"
115848,"Rock"
25521,"Folk"
257802,"Rock"
253913,"Metal"
36472,"Rock"
277069,"Metal"
166789,"Metal"
200216,"Metal"
1730,"Folk"
326404,"Country"
46815,"Country"
29157,"Rock"
4579,"Rock"
58216,"Folk"
208259,"Metal"
68136,"Country"
5004,"Country"
28589,"Folk"
237152,"Folk"
15792,"Rock"
257491,"Metal"
119501,"Rock"
177128,"Country"
269582,"Rock"
343652,"Metal"
57964,"Metal"
243175,"Rock"
162068,"Rock"
234669,"Rock"
241891,"Metal"
159810,"Country"
62117,"Metal"
50069,"Country"
206381,"Rock"
311848,"Country"
188818,"Metal"
216377,"Folk"
141473,"Country"
18576,"Folk"
230077,"Rock"
126676,"Country"
161611,"Rock"
325760,"Country"
345955,"Folk"
270652,"Country"
294933,"Rock"
316417,"Rock"
243110,"Country"
318388,"Country"
16748,"Folk"
202456,"Folk"
283934,"Rock"
68028,"Country"
319081,"Metal"
243091,"Rock"
17138,"Metal"
137599,"Folk"
243571,"Metal"
31550,"Country"
47170,"Rock"
310495,"Rock"
24624,"Rock"
259139,"Country"
187068,"Metal"
122625,"Metal"
130572,"Rock"
339367,"Folk"
60776,"Metal"
348259,"Metal"
304719,"Rock"
352162,"Country"
299852,"Country"
130055,"Country"
63428,"Rock"
246287,"Rock"
73615,"Folk"
326054,"Country"
233282,"Country"
188682,"Metal"
330728,"Metal"
53828,"Metal"
334878,"Folk"
318401,"Country"
332814,"Country"
58490,"Rock"
53167,"Country"
287562,"Folk"
91126,"Country"
105025,"Rock"
235808,"Rock"
44517,"Rock"
112491,"Metal"
35759,"Metal"
232551,"Metal"
117184,"Rock"
339395,"Folk"
216844,"Country"
93243,"Country"
129405,"Country"
7889,"Folk"
216867,"Country"
104887,"Country"
97808,"Rock"
223051,"Folk"
345302,"Folk"
18579,"Folk"
301440,"Country"
164477,"Metal"
122059,"Folk"
91675,"Rock"
324621,"Rock"
106008,"Metal"
23531,"Rock"
57741,"Country"
111099,"Metal"
355848,"Rock"
284276,"Folk"
351877,"Metal"
190969,"Rock"
8458,"Metal"
305226,"Country"
238729,"Rock"
232272,"Rock"
270770,"Country"
6541,"Metal"
332808,"Country"
356452,"Metal"
129589,"Country"
244161,"Rock"
308392,"Rock"
193813,"Folk"
353994,"Rock"
314312,"Country"
79436,"Rock"
97449,"Rock"
172909,"Metal"
306338,"Rock"
293839,"Country"
137838,"Metal"
192268,"Rock"
93468,"Country"
314417,"Metal"
257098,"Rock"
136462,"Metal"
209418,"Country"
106509,"Metal"
326060,"Country"
338931,"Rock"
80612,"Metal"
347545,"Rock"
130084,"Country"
18569,"Folk"
332838,"Country"
158085,"Rock"
173061,"Metal"
293135,"Rock"
251781,"Rock"
277954,"Rock"
146462,"Country"
29568,"Country"
68307,"Country"
325771,"Country"
209814,"Metal"
7504,"Metal"
81680,"Metal"
138991,"Country"
159665,"Country"
92875,"Rock"
361046,"Folk"
99831,"Metal"
71187,"Metal"
146793,"Metal"
193820,"Folk"
93300,"Country"
265779,"Rock"
331125,"Rock"
236713,"Metal"
180500,"Folk"
325485,"Country"
63260,"Rock"
116798,"Rock"
151474,"Metal"
10413,"Folk"
58549,"Rock"
90257,"Metal"
78462,"Metal"
40308,"Country"
102967,"Country"
185392,"Rock"
318216,"Rock"
316894,"Folk"
144017,"Rock"
124423,"Metal"
345255,"Country"
202499,"Rock"
191466,"Metal"
191438,"Metal"
312295,"Metal"
289546,"Rock"
112026,"Country"
267360,"Country"
271430,"Country"
247001,"Metal"
10688,"Metal"
151443,"Country"
189457,"Folk"
91831,"Rock"
216856,"Country"
347286,"Country"
107408,"Rock"
48230,"Metal"
31492,"Country"
40234,"Country"
106439,"Folk"
119282,"Rock"
71142,"Metal"
115991,"Country"
283036,"Metal"
37063,"Country"
76712,"Country"
122063,"Folk"
230081,"Rock"
80503,"Metal"
193837,"Folk"
150367,"Rock"
270715,"Country"
280059,"Folk"
170490,"Rock"
176368,"Country"
149398,"Rock"
331878,"Rock"
315767,"Country"
91251,"Rock"
49463,"Metal"
311942,"Country"
7384,"Rock"
180257,"Rock"
185043,"Metal"
95203,"Country"
227533,"Rock"
251454,"Country"
183171,"Country"
163161,"Rock"
9366,"Metal"
163768,"Rock"
38467,"Rock"
288568,"Country"
210240,"Metal"
340664,"Rock"
131642,"Rock"
51112,"Metal"
211744,"Country"
31554,"Country"
206759,"Metal"
294284,"Rock"
126579,"Country"
136264,"Metal"
250064,"Rock"
40505,"Metal"
250880,"Rock"
262889,"Rock"
123124,"Rock"
218446,"Folk"
112917,"Rock"
218186,"Metal"
127755,"Metal"
339464,"Metal"
218376,"Folk"
119545,"Metal"
339045,"Rock"
218474,"Folk"
140026,"Rock"
116194,"Rock"
16390,"Country"
82084,"Country"
266554,"Rock"
93903,"Rock"
316388,"Rock"
271148,"Folk"
92610,"Rock"
11195,"Rock"
301235,"Metal"
271446,"Country"
359176,"Rock"
126572,"Country"
280009,"Folk"
81771,"Metal"
238593,"Rock"
147223,"Country"
125548,"Rock"
327430,"Rock"
80101,"Country"
129731,"Country"
252961,"Country"
334820,"Metal"
126644,"Country"
176380,"Country"
326064,"Country"
103017,"Country"
117238,"Rock"
75649,"Folk"
7912,"Folk"
86245,"Country"
271478,"Country"
16733,"Folk"
298405,"Country"
323987,"Folk"
290347,"Folk"
308377,"Rock"
318783,"Rock"
359898,"Rock"
83434,"Folk"
168714,"Rock"
184911,"Rock"
11584,"Rock"
117263,"Rock"
188708,"Country"
164784,"Rock"
156994,"Country"
314287,"Country"
325851,"Country"
345115,"Metal"
18519,"Folk"
284441,"Metal"
322278,"Rock"
264877,"Rock"
54120,"Folk"
326472,"Country"
233563,"Metal"
235458,"Rock"
141597,"Country"
130054,"Country"
344654,"Rock"
153053,"Country"
153031,"Country"
164322,"Rock"
288639,"Folk"
120196,"Folk"
50413,"Metal"
344519,"Metal"
64322,"Rock"
159688,"Country"
46971,"Metal"
236722,"Metal"
133626,"Metal"
40147,"Country"
353712,"Metal"
271113,"Metal"
60138,"Rock"
144697,"Metal"
93400,"Country"
60044,"Country"
305223,"Country"
188769,"Country"
103103,"Folk"
75485,"Rock"
293578,"Rock"
339387,"Folk"
53987,"Country"
302790,"Folk"
41617,"Folk"
217819,"Folk"
243151,"Country"
345329,"Folk"
